Catentry ID,Reco1,Reco2,Reco3,Reco4,Reco5,Reco6,Reco7,Reco8
999950098,999950070,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950106,999931756,999952142,999952116,999940034,999942032,999951116,999951142,999950162
999950108,999931776,999954122,999941650,999954682,999935944,999949596,999950024,999931772
999950124,999954056,1269619,999934428,999942504,999942120,999953944,,
999950126,999939698,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950136,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949622
999950152,999955814,999938986,999934480,999942174,999945668,999946872,,
999950154,999950126,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950162,999939928,999941114,999943620,999931756,999952142,999952116,999940034,999951116
999950164,999941326,999943162,999949648,999950080,999931768,999931770,999931774,999941974
999950180,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950182,50014282,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950190,999931756,999952142,999952116,999940034,999942032,999951116,999951142,999950162
999950192,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950208,999955870,999939040,999942930,999942336,999954000,,,
999950210,999945686,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950218,999939928,999950162,999943620,999931756,999952142,999952116,999940034,999951116
999950236,999951494,,,,,,,
999950246,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950264,999954056,1269619,999934428,999942504,999942120,999953944,,
999950276,999955102,999934020,999934696,999935112,999933042,999934810,999952502,999952528
999950292,999950152,999938986,999934480,999942174,999945668,999946872,,
999950304,999935892,999955292,999955824,999938686,999950360,999950492,999943244,999952580
999950320,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950330,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950332,999931808,999931812,999931814,999955158,999955320,999955852,999938856,999950518
999950348,999955870,999939040,999942930,999942336,999954000,,,
999950358,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950360,999935892,999955292,999955824,999938686,999950304,999950492,999943244,999952580
999950368,4777878,999940884,999949988,999935942,999931840,1224249,999955186,999933320
999950384,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950386,999935892,999955292,999955824,999938686,999950304,999950492,999943244,999952580
999950396,4777876,3817657,3795133,999950368,999955212,999934532,999942062,999952798
999950404,999952146,50065823,,,,,,
999950412,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950414,999931808,999931812,999931814,999955158,999955320,999955852,999950332,999950518
999950422,999950448,999951830,999951856,999933188,999933864,999934592,999936048,999933146
999950438,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950440,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950448,999951830,999950422,999951856,999933188,999933864,999934592,999936048,999933146
999950464,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950466,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950482,999950042,999952882,999954700,999955396,999936894,999955212,999934532,999952798
999950484,999936946,999942612,999942340,999942558,999931840,1224249,999955186,999933320
999950490,999943112,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999950492,999935892,999955292,999955824,999938686,999950304,999943244,999952580,999952606
999950508,999954282,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999950516,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999950518,999931808,999931812,999931814,999955158,999955320,999955852,999950332,999956104
999950534,999950070,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950542,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999950560,999954338,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999950568,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999950588,999936946,999942612,999942340,999942558,999931840,1224249,999955186,999933320
999950594,999950490,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999950596,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950612,999932398,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999950620,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999950638,999950716,50014278,50207415,50207413,999931840,1224249,999955186,999933320
999950640,999937428,999991304,,,,,,
999950646,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999950664,999952454,999941198,999955480,999945304,,,,
999950672,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999950674,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999950690,999952428,999934428,999942504,999942120,999953944,,,
999950698,999950490,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999950700,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999950716,999950638,50014282,999952320,3817657,999955212,999934532,999942062,999952798
999950724,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999950726,999934698,999938588,999952710,999944130,999933346,999940472,999934864,999936592
999950742,50014278,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999950750,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999950752,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999950768,999954450,999937000,999942224,999942008,999944160,,,
999950778,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999950794,50014282,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950804,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999950820,999933488,999933234,999932870,50014282,999955212,999934532,999942062,999952798
999950830,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999950846,999952068,999938932,999941198,999945304,,,,
999950856,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999950872,999950898,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999950882,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999950896,999950922,,,,,,,
999950898,999950872,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950908,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999950922,999950896,,,,,,,
999950934,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999950948,999950896,,,,,,,
999950952,999934996,50207415,50207413,999931840,1224249,999955186,999933320,999945044
999950960,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950974,999950896,,,,,,,
999950986,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999951000,999950896,,,,,,,
999951012,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999951026,999950896,,,,,,,
999951038,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999951064,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999951090,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999951116,999931756,999952142,999952116,999940034,999942032,999938966,999951142,999950162
999951140,999943220,999951166,999943004,999945536,999932204,999932412,999952792,999952848
999951142,999931756,999952142,999952116,999940034,999942032,999951116,999939398,999950162
999951166,999943220,999951140,999943004,999945536,999932204,999932412,999952792,999952848
999951182,999949714,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999951192,999941002,999941408,999933110,999949586,4745353,4740792,50449576,50449578
999951194,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999951208,999954056,1269619,999934428,999942504,999942120,999953944,,
999951220,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951234,999950068,999938932,999941198,999955480,999945304,,,
999951246,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951260,999950152,999938986,999934480,999942174,999945668,999946872,,
999951262,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999951272,999950490,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999951286,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999951288,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999951296,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951298,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951312,999955870,999939040,999942930,999942336,999954000,,,
999951314,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999951322,999950490,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999951324,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999951338,999949714,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999951340,999946318,999941472,999934428,999942120,50014280,999953944,,
999951348,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999951350,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951364,999954056,1269619,999934428,999942504,999942120,999953944,,
999951366,999946318,999941472,999934428,999942120,999946510,999953944,,
999951374,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951376,999950490,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999951390,999950068,999938932,999941198,999955480,999945304,,,
999951392,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999951400,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951402,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999951416,999950152,999938986,999934480,999942174,999945668,999946872,,
999951418,3515076,999954476,999954616,,,,,
999951426,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999951428,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951442,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999951444,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999951452,999933660,999934440,999934648,999944298,999932162,999945610,50449578,50449570
999951454,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999951468,999950896,,,,,,,
999951470,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999951478,999933504,999934700,999944350,999932214,999932122,999934336,4758163,4756731
999951480,999943004,999945536,999932204,999932412,999952792,999952848,999952932,999943220
999951494,999950236,,,,,,,
999951496,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999951506,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999951520,999955870,999939040,999942930,999942336,999954000,,,
999951522,999946318,999941472,999934428,999942120,999946510,999953944,,
999951532,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
